Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
2728,1,8,4.67,99.81,2,11
2728,10,16,26.35,82.35,11,32
2728,18,26,122.71,120.97,32,N/A
2729,1,9,4.67,120.97,3,14
2729,10,18,26.35,120.97,14,19
2730,6,12,12.21,82.35,7,17
2730,15,23,68.92,120.97,17,31
2731,0,10,3.85,177.72,2,14
2733,0,4,3.85,56.05,12,N/A
2733,6,9,12.21,46.25,12,N/A
2733,10,18,26.35,120.97,12,19
2734,3,16,6.86,316.44,11,26
2734,19,23,148.73,56.05,26,N/A
2735,0,7,3.85,99.81,1,22
2735,13,19,46.91,82.35,22,N/A
2738,3,10,6.86,99.81,5,21
2738,13,20,46.91,99.81,21,N/A
2739,1,5,4.67,56.05,5,6
2743,3,43,6.86,56935.69,4,44
2745,6,14,12.21,120.97,18,N/A
2745,17,25,101.24,120.97,18,33
2748,0,4,3.85,56.05,7,N/A
2749,0,3,3.85,46.25,1,29
2749,6,14,12.21,120.97,29,N/A
2750,0,10,3.85,177.72,8,22
2750,12,17,38.70,67.94,22,N/A
2750,18,26,122.71,120.97,22,27
2751,0,8,3.85,120.97,2,11
2751,9,19,21.74,177.72,11,26
2752,0,9,3.85,146.62,8,14
2752,11,15,31.93,56.05,14,19
2752,18,22,122.71,56.05,19,25
2753,0,9,3.85,146.62,1,14
2753,10,18,26.35,120.97,14,30
2754,0,8,3.85,120.97,6,16
2754,10,16,26.35,82.35,16,19
2754,17,23,101.24,82.35,19,28
2757,0,8,3.85,120.97,8,10
2758,0,8,3.85,120.97,4,12
2758,9,16,21.74,99.81,12,26
2758,17,24,101.24,99.81,26,N/A
2759,1,11,4.67,177.72,2,13
2760,0,4,3.85,56.05,2,5
2761,0,6,3.85,82.35,2,8
2761,7,20,14.80,316.44,8,21
2762,0,8,3.85,120.97,13,N/A
2762,9,18,21.74,146.62,13,26
2764,0,10,3.85,177.72,2,15
2766,0,8,3.85,120.97,1,20
2767,0,7,3.85,99.81,6,9
2767,8,15,17.93,99.81,9,19
2767,16,24,83.53,120.97,19,26
2768,0,9,3.85,146.62,7,14
2768,11,19,31.93,120.97,14,26
2770,1,8,4.67,99.81,7,15
2770,10,15,26.35,67.94,15,17
2773,0,8,3.85,120.97,8,16
2773,11,17,31.93,82.35,16,22
2774,0,6,3.85,82.35,7,N/A
2776,0,8,3.85,120.97,1,15
2777,0,8,3.85,120.97,2,11
2778,0,11,3.85,215.40,2,19
2778,13,17,46.91,56.05,19,N/A
2781,1,9,4.67,120.97,9,14
2781,10,19,26.35,146.62,14,25
2782,1,8,4.67,99.81,6,11
2782,9,13,21.74,56.05,11,17
2782,15,23,68.92,120.97,17,46
2783,2,7,5.66,67.94,5,11
2783,8,17,17.93,146.62,11,23
2784,3,15,6.86,261.08,5,31
2785,0,7,3.85,99.81,4,13
2785,10,18,26.35,120.97,13,24
2787,0,7,3.85,99.81,2,8
2788,0,9,3.85,146.62,6,23
2788,19,22,148.73,46.25,23,N/A
2789,0,6,3.85,82.35,9,N/A
2789,7,14,14.80,99.81,9,16
2789,15,43,68.92,5663.99,16,49
2790,0,7,3.85,99.81,2,21
2790,13,21,46.91,120.97,21,33
2791,0,3,3.85,46.25,1,19
2792,0,8,3.85,120.97,11,N/A
2792,10,16,26.35,82.35,11,18
2793,1,9,4.67,120.97,3,29
2793,10,22,26.35,261.08,29,N/A
2797,2,6,5.66,56.05,4,13
2797,8,16,17.93,120.97,13,18
2797,17,26,101.24,146.62,18,27
2800,0,8,3.85,120.97,2,15
2800,11,19,31.93,120.97,15,29
2801,2,10,5.66,120.97,14,N/A
2801,11,18,31.93,99.81,14,24
2801,19,26,148.73,99.81,24,28
2802,1,7,4.67,82.35,3,8
2803,0,9,3.85,146.62,2,16
2803,13,23,46.91,177.72,16,28
2805,3,8,6.86,67.94,6,16
2805,11,24,31.93,316.44,16,29
2806,1,7,4.67,82.35,2,8
2807,0,8,3.85,120.97,3,17
2810,0,4,3.85,56.05,2,8
2812,2,10,5.66,120.97,3,11
2813,3,7,6.86,56.05,15,N/A
2813,13,19,46.91,82.35,15,21
2814,0,8,3.85,120.97,19,N/A
2815,1,4,4.67,46.25,6,N/A
2817,0,9,3.85,146.62,4,14
2817,12,20,38.70,120.97,14,28
2818,10,18,26.35,120.97,11,27
2819,0,9,3.85,146.62,9,11
2819,10,18,26.35,120.97,11,19
2820,10,22,26.35,261.08,17,28
2821,3,13,6.86,177.72,13,17
2822,0,8,3.85,120.97,1,10
2823,0,3,3.85,46.25,2,4
2825,0,7,3.85,99.81,6,9
2825,8,14,17.93,82.35,9,17
2825,15,22,68.92,99.81,17,26
2826,0,7,3.85,99.81,1,9
2827,0,7,3.85,99.81,7,8
2828,0,12,3.85,261.08,3,17
2828,16,20,83.53,56.05,17,26
2832,0,10,3.85,177.72,11,N/A
2833,0,8,3.85,120.97,1,15
2833,9,15,21.74,82.35,15,16
2834,1,9,4.67,120.97,5,13
2834,10,17,26.35,99.81,13,22
2834,19,27,148.73,120.97,22,38
2836,0,8,3.85,120.97,3,10
2836,9,15,21.74,82.35,10,17
2836,16,24,83.53,120.97,17,27
2837,0,7,3.85,99.81,17,N/A
2838,0,7,3.85,99.81,7,10
2839,0,8,3.85,120.97,2,15
2839,12,22,38.70,177.72,15,27
2840,3,12,6.86,146.62,6,14
2841,0,11,3.85,215.40,1,12
2842,0,9,3.85,146.62,31,N/A
2842,10,16,26.35,82.35,31,N/A
2842,19,27,148.73,120.97,31,N/A
2843,0,10,3.85,177.72,1,18
2847,0,8,3.85,120.97,3,17
2847,11,19,31.93,120.97,17,21
2850,1,9,4.67,120.97,17,N/A
2850,10,16,26.35,82.35,17,N/A
2851,0,4,3.85,56.05,7,N/A
2853,1,9,4.67,120.97,3,17
2853,10,22,26.35,261.08,17,24
2855,0,8,3.85,120.97,1,15
2855,10,17,26.35,99.81,15,20
2855,18,26,122.71,120.97,20,27
2856,3,10,6.86,99.81,10,27
2856,13,16,46.91,46.25,27,N/A
2856,19,23,148.73,56.05,27,N/A
2857,0,7,3.85,99.81,9,N/A
2858,3,11,6.86,120.97,7,15
2860,6,12,12.21,82.35,16,N/A
2861,0,7,3.85,99.81,5,24
2861,8,18,17.93,177.72,24,N/A
2861,19,25,148.73,82.35,24,26
2862,2,9,5.66,99.81,3,19
2862,13,23,46.91,177.72,19,27
2863,0,8,3.85,120.97,18,N/A
2863,9,17,21.74,120.97,18,N/A
2864,3,10,6.86,99.81,14,N/A
2864,12,21,38.70,146.62,14,28
2865,0,9,3.85,146.62,2,13
2865,12,21,38.70,146.62,13,23
2866,0,9,3.85,146.62,3,12
2867,0,3,3.85,46.25,2,15
2868,0,4,3.85,56.05,4,7
2869,0,6,3.85,82.35,16,N/A
2870,3,10,6.86,99.81,4,11
2872,0,8,3.85,120.97,12,N/A
2872,11,18,31.93,99.81,12,35
2873,0,10,3.85,177.72,1,13
2875,3,8,6.86,67.94,7,9
2876,6,14,12.21,120.97,10,31
2876,17,25,101.24,120.97,31,N/A
2877,10,21,26.35,215.40,12,24
2878,0,8,3.85,120.97,1,22
2878,11,20,31.93,146.62,22,N/A
2880,0,9,3.85,146.62,3,12
2881,6,10,12.21,56.05,8,19
2881,13,19,46.91,82.35,19,26
2884,0,8,3.85,120.97,1,22
2884,11,19,31.93,120.97,22,N/A
2885,0,7,3.85,99.81,1,17
2885,8,16,17.93,120.97,17,N/A
2887,2,10,5.66,120.97,11,N/A
2888,0,4,3.85,56.05,1,5
2889,0,10,3.85,177.72,7,11
2892,0,10,3.85,177.72,8,12
2895,0,6,3.85,82.35,14,N/A
2895,7,15,14.80,120.97,14,37
2895,16,24,83.53,120.97,37,N/A
2896,0,6,3.85,82.35,4,18
2896,7,13,14.80,82.35,18,N/A
2896,14,21,56.86,99.81,18,25
2897,1,4,4.67,46.25,11,N/A
2897,6,14,12.21,120.97,11,15
2899,0,8,3.85,120.97,4,17
2901,1,8,4.67,99.81,4,9
2902,0,8,3.85,120.97,1,10
2903,0,6,3.85,82.35,6,15
2904,2,11,5.66,146.62,5,16
2904,14,22,56.86,120.97,16,24
2905,0,6,3.85,82.35,1,7
2906,2,10,5.66,120.97,4,12
2907,3,9,6.86,82.35,13,N/A
2907,10,16,26.35,82.35,13,20
2907,17,25,101.24,120.97,20,26
2908,0,3,3.85,46.25,1,8
2908,6,13,12.21,99.81,8,18
2910,0,8,3.85,120.97,5,11
2913,0,9,3.85,146.62,1,14
2913,10,19,26.35,146.62,14,28
2915,0,7,3.85,99.81,3,8
2920,0,8,3.85,120.97,17,N/A
2921,0,9,3.85,146.62,1,11
2923,0,12,3.85,261.08,15,N/A
2926,0,6,3.85,82.35,1,15
2926,9,16,21.74,99.81,15,19
2927,0,6,3.85,82.35,3,8
2928,0,9,3.85,146.62,1,18
2929,0,3,3.85,46.25,1,7
2930,0,7,3.85,99.81,4,8
2931,0,5,3.85,67.94,9,N/A
2932,0,10,3.85,177.72,5,24
2932,13,21,46.91,120.97,24,N/A
2934,0,7,3.85,99.81,1,8
2935,0,7,3.85,99.81,6,9
2937,1,9,4.67,120.97,5,14
2937,10,16,26.35,82.35,14,21
2937,17,25,101.24,120.97,21,26
2938,0,3,3.85,46.25,2,9
2939,0,6,3.85,82.35,6,7
2941,0,11,3.85,215.40,2,14
2942,0,3,3.85,46.25,5,N/A
2944,1,5,4.67,56.05,6,N/A
2945,0,9,3.85,146.62,1,13
2950,3,10,6.86,99.81,10,15
2950,14,24,56.86,177.72,15,25
2951,0,10,3.85,177.72,1,14
2952,3,11,6.86,120.97,4,14
2953,0,8,3.85,120.97,6,14
2953,10,18,26.35,120.97,14,19
2955,0,8,3.85,120.97,1,15
2955,11,14,31.93,46.25,15,N/A
2956,2,6,5.66,56.05,8,N/A
2957,0,6,3.85,82.35,16,N/A
2957,9,15,21.74,82.35,16,N/A
2958,0,9,3.85,146.62,2,10
2959,0,3,3.85,46.25,7,N/A
2960,1,7,4.67,82.35,5,14
2960,8,16,17.93,120.97,14,28
2960,18,22,122.71,56.05,28,N/A
2961,0,8,3.85,120.97,7,10
2961,9,16,21.74,99.81,10,19
2961,18,28,122.71,177.72,19,31
2963,0,8,3.85,120.97,2,9
2964,0,8,3.85,120.97,11,N/A
2967,0,8,3.85,120.97,4,12
2968,0,10,3.85,177.72,2,15
2969,0,13,3.85,316.44,12,21
2969,16,19,83.53,46.25,21,N/A
2971,0,8,3.85,120.97,3,18
2972,0,8,3.85,120.97,3,24
2972,11,19,31.93,120.97,24,N/A
2975,0,5,3.85,67.94,5,8
2976,0,7,3.85,99.81,8,N/A
2977,0,10,3.85,177.72,10,13
2977,12,17,38.70,67.94,13,25
2977,18,28,122.71,177.72,25,36
2979,2,6,5.66,56.05,8,N/A
2980,3,7,6.86,56.05,5,9
2982,0,4,3.85,56.05,3,10
2983,0,3,3.85,46.25,8,N/A
2986,0,6,3.85,82.35,3,11
2987,0,7,3.85,99.81,9,N/A
2989,0,9,3.85,146.62,10,N/A
2991,0,10,3.85,177.72,2,13
2993,0,7,3.85,99.81,3,9
2994,0,6,3.85,82.35,9,N/A
2996,0,13,3.85,316.44,8,14
2997,0,3,3.85,46.25,1,4
2998,2,8,5.66,82.35,3,10
2998,9,17,21.74,120.97,10,23
2998,18,27,122.71,146.62,23,28
2999,0,8,3.85,120.97,9,N/A
3000,0,8,3.85,120.97,10,N/A
3001,0,5,3.85,67.94,2,7
3002,0,8,3.85,120.97,5,21
3002,10,17,26.35,99.81,21,N/A
3002,18,28,122.71,177.72,21,33
3003,0,8,3.85,120.97,13,N/A
3004,0,6,3.85,82.35,1,21
3004,15,21,68.92,82.35,21,22
3005,2,7,5.66,67.94,3,13
3005,8,13,17.93,67.94,13,16
3006,0,3,3.85,46.25,5,N/A
3006,4,7,8.31,46.25,5,12
3006,10,16,26.35,82.35,12,22
3006,17,23,101.24,82.35,22,31
3007,1,9,4.67,120.97,2,14
3007,10,22,26.35,261.08,14,25
3008,0,8,3.85,120.97,3,9
3012,0,11,3.85,215.40,14,N/A
3014,0,10,3.85,177.72,4,16
3014,11,17,31.93,82.35,16,20
3017,0,4,3.85,56.05,1,33
3018,0,6,3.85,82.35,8,N/A
3020,0,7,3.85,99.81,3,9
3021,0,4,3.85,56.05,5,N/A
3023,0,9,3.85,146.62,4,12
3024,0,6,3.85,82.35,2,8
3025,0,8,3.85,120.97,23,N/A
3025,14,22,56.86,120.97,23,N/A
3026,0,7,3.85,99.81,1,9
3026,8,16,17.93,120.97,9,17
3028,0,10,3.85,177.72,12,N/A
3032,2,10,5.66,120.97,8,15
3032,11,16,31.93,67.94,15,17
3033,10,18,26.35,120.97,13,27
3034,0,7,3.85,99.81,3,8
3035,3,8,6.86,67.94,10,N/A
3036,2,6,5.66,56.05,4,7
3037,3,11,6.86,120.97,5,18
3039,0,8,3.85,120.97,2,11
3039,10,20,26.35,177.72,11,22
3040,0,8,3.85,120.97,4,17
3041,0,6,3.85,82.35,8,N/A
3042,3,11,6.86,120.97,7,21
3042,12,17,38.70,67.94,21,N/A
3042,18,25,122.71,99.81,21,28
3043,0,7,3.85,99.81,2,8
3044,0,7,3.85,99.81,3,16
3044,8,16,17.93,120.97,16,24
3044,17,25,101.24,120.97,24,34
3045,0,8,3.85,120.97,2,11
3046,4,11,8.31,99.81,14,N/A
3046,12,16,38.70,56.05,14,19
3046,18,26,122.71,120.97,19,28
3047,0,8,3.85,120.97,20,N/A
3047,14,22,56.86,120.97,20,38
3048,0,9,3.85,146.62,1,25
3049,0,5,3.85,67.94,1,6
3050,0,13,3.85,316.44,1,14
3052,0,13,3.85,316.44,6,14
3053,0,8,3.85,120.97,14,N/A
3053,11,19,31.93,120.97,14,35
3054,0,7,3.85,99.81,2,12
3055,0,11,3.85,215.40,4,17
3056,0,10,3.85,177.72,17,N/A
3057,0,6,3.85,82.35,6,8
3057,7,15,14.80,120.97,8,18
3057,17,23,101.24,82.35,18,26
3058,0,5,3.85,67.94,4,10
3058,6,12,12.21,82.35,10,28
3058,17,25,101.24,120.97,28,N/A
3060,0,10,3.85,177.72,4,29
3060,12,20,38.70,120.97,29,N/A
3061,0,13,3.85,316.44,8,18
3061,16,25,83.53,146.62,18,28
3062,0,6,3.85,82.35,15,N/A
3062,12,19,38.70,99.81,15,25
3063,0,7,3.85,99.81,1,24
3064,10,16,26.35,82.35,26,N/A
3067,1,9,4.67,120.97,4,12
3067,10,17,26.35,99.81,12,18
3068,0,6,3.85,82.35,14,N/A
3068,10,18,26.35,120.97,14,19
3071,0,3,3.85,46.25,14,N/A
3071,4,11,8.31,99.81,14,N/A
3075,0,6,3.85,82.35,2,8
3076,2,10,5.66,120.97,3,18
3076,11,19,31.93,120.97,18,20
3079,0,8,3.85,120.97,2,11
3080,0,11,3.85,215.40,5,12
3081,0,6,3.85,82.35,4,9
3082,0,8,3.85,120.97,11,N/A
3083,2,8,5.66,82.35,5,13
3083,11,17,31.93,82.35,13,18
3084,3,9,6.86,82.35,4,13
3084,10,13,26.35,46.25,13,23
3084,14,18,56.86,56.05,23,N/A
3084,19,26,148.73,99.81,23,33
3086,1,11,4.67,177.72,2,14
3086,12,15,38.70,46.25,14,25
3086,17,25,101.24,120.97,25,27
3087,0,3,3.85,46.25,4,N/A
3088,0,8,3.85,120.97,3,20
3088,17,21,101.24,56.05,20,22
3089,0,8,3.85,120.97,2,9
3090,1,7,4.67,82.35,7,11
3090,9,13,21.74,56.05,11,21
3090,14,17,56.86,46.25,21,N/A
3090,18,24,122.71,82.35,21,25
3091,0,8,3.85,120.97,6,9
3092,0,7,3.85,99.81,6,10
3093,0,8,3.85,120.97,3,10
3094,4,11,8.31,99.81,7,16
3094,13,21,46.91,120.97,16,23
3096,0,8,3.85,120.97,6,9
3097,2,10,5.66,120.97,6,12
3098,0,6,3.85,82.35,15,N/A
3100,0,10,3.85,177.72,3,22
3100,12,21,38.70,146.62,22,N/A
3101,3,11,6.86,120.97,12,N/A
3102,0,7,3.85,99.81,1,8
3103,0,8,3.85,120.97,9,N/A
3104,0,6,3.85,82.35,4,7
3106,3,9,6.86,82.35,5,12
3108,0,6,3.85,82.35,17,N/A
3109,0,3,3.85,46.25,1,14
3109,9,17,21.74,120.97,14,25
3110,2,15,5.66,316.44,8,20
3110,16,19,83.53,46.25,20,N/A
3111,0,3,3.85,46.25,8,N/A
3112,2,8,5.66,82.35,12,N/A
3112,9,15,21.74,82.35,12,17
3112,16,20,83.53,56.05,17,30
3114,0,4,3.85,56.05,6,N/A
3117,0,6,3.85,82.35,2,8
3118,0,7,3.85,99.81,6,9
3119,0,9,3.85,146.62,1,22
3122,0,8,3.85,120.97,13,N/A
3122,9,18,21.74,146.62,13,19
3123,0,8,3.85,120.97,9,N/A
3124,2,10,5.66,120.97,4,17
3124,11,17,31.93,82.35,17,23
3124,18,28,122.71,177.72,23,32
3125,1,9,4.67,120.97,8,10
3126,0,6,3.85,82.35,2,9
3129,3,11,6.86,120.97,14,N/A
3131,0,9,3.85,146.62,12,N/A
3133,0,5,3.85,67.94,5,7
3134,0,6,3.85,82.35,1,10
3135,0,9,3.85,146.62,1,14
3135,12,18,38.70,82.35,14,21
3135,19,25,148.73,82.35,21,33
3136,0,12,3.85,261.08,2,14
3136,13,20,46.91,99.81,14,21
3137,0,8,3.85,120.97,3,10
3139,0,7,3.85,99.81,8,N/A
3144,0,6,3.85,82.35,2,8
3146,0,7,3.85,99.81,2,21
3146,8,16,17.93,120.97,21,N/A
3146,17,25,101.24,120.97,21,30
3147,0,7,3.85,99.81,2,11
3147,8,16,17.93,120.97,11,23
3147,19,27,148.73,120.97,23,36
3150,0,10,3.85,177.72,10,13
3150,12,23,38.70,215.40,13,34
3151,0,4,3.85,56.05,2,6
3152,0,7,3.85,99.81,4,10
3155,0,6,3.85,82.35,1,11
3155,9,17,21.74,120.97,11,24
3156,3,9,6.86,82.35,12,N/A
3157,0,7,3.85,99.81,7,17
3158,0,6,3.85,82.35,19,N/A
3158,10,17,26.35,99.81,19,N/A
3158,18,25,122.71,99.81,19,27
3159,0,11,3.85,215.40,7,16
3159,12,16,38.70,56.05,16,22
3159,17,25,101.24,120.97,22,34
3160,0,8,3.85,120.97,2,9
3163,0,8,3.85,120.97,6,13
3164,0,8,3.85,120.97,8,23
3164,18,25,122.71,99.81,23,34
3166,1,11,4.67,177.72,4,12
3167,1,7,4.67,82.35,11,N/A
3167,8,16,17.93,120.97,11,19
3167,17,25,101.24,120.97,19,31
3168,0,8,3.85,120.97,12,N/A
3168,11,19,31.93,120.97,12,21
3169,0,8,3.85,120.97,10,N/A
3171,0,3,3.85,46.25,1,6
3171,4,12,8.31,120.97,6,14
3171,13,21,46.91,120.97,14,24
3173,0,7,3.85,99.81,6,12
3174,0,7,3.85,99.81,3,8
3176,0,9,3.85,146.62,4,11
3176,10,13,26.35,46.25,11,22
3176,14,24,56.86,177.72,22,29
3177,1,8,4.67,99.81,4,13
3177,11,19,31.93,120.97,13,28
3178,0,7,3.85,99.81,7,13
3178,8,15,17.93,99.81,13,22
3178,16,23,83.53,99.81,22,24
3180,0,5,3.85,67.94,4,26
3181,0,6,3.85,82.35,9,N/A
3182,0,8,3.85,120.97,16,N/A
3187,0,3,3.85,46.25,1,11
3187,4,13,8.31,146.62,11,26
3187,17,23,101.24,82.35,26,N/A
3189,0,6,3.85,82.35,2,13
3190,0,5,3.85,67.94,2,23
3191,0,5,3.85,67.94,2,31
3191,6,13,12.21,99.81,31,N/A
3191,15,21,68.92,82.35,31,N/A
3192,0,10,3.85,177.72,5,14
3192,11,14,31.93,46.25,14,20
3192,15,28,68.92,316.44,20,33
3193,0,13,3.85,316.44,3,25
3194,0,8,3.85,120.97,5,9
3195,6,15,12.21,146.62,16,N/A
3198,0,7,3.85,99.81,3,14
3198,11,16,31.93,67.94,14,19
3198,17,23,101.24,82.35,19,33
3200,6,14,12.21,120.97,9,29
3201,0,6,3.85,82.35,4,7
3203,0,10,3.85,177.72,1,14
3204,0,8,3.85,120.97,3,18
3205,0,5,3.85,67.94,1,10
3206,3,11,6.86,120.97,27,N/A
3206,12,18,38.70,82.35,27,N/A
3206,19,22,148.73,46.25,27,N/A
3208,0,7,3.85,99.81,2,9
3208,8,16,17.93,120.97,9,19
3208,18,25,122.71,99.81,19,39
3210,0,6,3.85,82.35,2,8
3212,0,8,3.85,120.97,8,14
3213,0,8,3.85,120.97,6,14
3214,0,6,3.85,82.35,7,N/A
3215,3,6,6.86,46.25,6,7
3216,0,5,3.85,67.94,10,N/A
3216,6,14,12.21,120.97,10,17
3216,15,23,68.92,120.97,17,24
3217,0,5,3.85,67.94,2,9
3219,0,8,3.85,120.97,2,22
3219,18,24,122.71,82.35,22,25
3220,0,8,3.85,120.97,7,10
3221,1,9,4.67,120.97,2,16
3221,10,18,26.35,120.97,16,22
3221,19,27,148.73,120.97,22,31
3222,0,6,3.85,82.35,10,N/A
3222,9,19,21.74,177.72,10,35
3223,0,9,3.85,146.62,3,11
3224,0,5,3.85,67.94,13,N/A
3225,3,8,6.86,67.94,7,9
3226,0,5,3.85,67.94,5,7
3227,1,8,4.67,99.81,2,23
3227,9,17,21.74,120.97,23,N/A
3227,19,27,148.73,120.97,23,35
3229,0,7,3.85,99.81,1,8
3230,0,5,3.85,67.94,2,10
3231,2,10,5.66,120.97,3,13
3232,3,10,6.86,99.81,7,20
3232,16,23,83.53,99.81,20,26
3233,0,10,3.85,177.72,12,N/A
3234,0,8,3.85,120.97,2,10
3235,1,7,4.67,82.35,11,N/A
3235,9,17,21.74,120.97,11,34
3239,2,6,5.66,56.05,3,8
3239,7,11,14.80,56.05,8,19
3239,13,22,46.91,146.62,19,36
3240,0,8,3.85,120.97,2,10
3240,9,17,21.74,120.97,10,31
3240,19,25,148.73,82.35,31,N/A
3241,0,8,3.85,120.97,2,19
3243,3,11,6.86,120.97,6,22
3243,14,19,56.86,67.94,22,N/A
3244,0,10,3.85,177.72,1,12
3245,0,9,3.85,146.62,1,12
3246,0,3,3.85,46.25,1,5
3247,0,8,3.85,120.97,6,10
3247,9,17,21.74,120.97,10,18
3248,0,7,3.85,99.81,7,16
3248,9,17,21.74,120.97,16,31
3249,0,7,3.85,99.81,4,9
3253,0,8,3.85,120.97,10,N/A
3254,3,8,6.86,67.94,4,11
3255,2,10,5.66,120.97,15,N/A
3255,14,22,56.86,120.97,15,24
3259,0,3,3.85,46.25,7,N/A
3259,6,14,12.21,120.97,7,17
3261,0,11,3.85,215.40,2,16
3262,0,8,3.85,120.97,9,N/A
3263,2,6,5.66,56.05,8,N/A
3263,7,12,14.80,67.94,8,14
3263,13,16,46.91,46.25,14,29
3263,17,23,101.24,82.35,29,N/A
3265,0,6,3.85,82.35,5,22
3266,0,8,3.85,120.97,5,19
3268,0,8,3.85,120.97,14,N/A
3268,10,20,26.35,177.72,14,21
3270,0,9,3.85,146.62,5,24
3272,1,4,4.67,46.25,3,8
3272,5,12,10.07,99.81,8,14
3275,0,8,3.85,120.97,14,N/A
3275,12,20,38.70,120.97,14,33
3276,0,9,3.85,146.62,2,14
3276,10,17,26.35,99.81,14,18
3277,0,4,3.85,56.05,2,5
3278,0,6,3.85,82.35,3,10
3278,9,20,21.74,215.40,10,43
3279,0,3,3.85,46.25,2,6
3281,0,6,3.85,82.35,5,21
3281,8,16,17.93,120.97,21,N/A
3281,17,24,101.24,99.81,21,31
3282,0,8,3.85,120.97,1,20
3282,11,18,31.93,99.81,20,N/A
3283,0,8,3.85,120.97,7,12
3283,9,14,21.74,67.94,12,17
3283,16,24,83.53,120.97,17,31
3284,0,6,3.85,82.35,3,13
3285,0,7,3.85,99.81,2,8
3287,0,6,3.85,82.35,5,11
3287,7,11,14.80,56.05,11,16
3287,12,20,38.70,120.97,16,22
3288,1,11,4.67,177.72,5,13
3289,6,12,12.21,82.35,7,15
3290,0,8,3.85,120.97,2,19
3290,18,24,122.71,82.35,19,29
3291,0,8,3.85,120.97,3,20
3291,9,17,21.74,120.97,20,N/A
3291,18,26,122.71,120.97,20,27
3292,1,7,4.67,82.35,2,14
3292,8,16,17.93,120.97,14,25
3292,17,25,101.24,120.97,25,32
3293,0,8,3.85,120.97,11,N/A
3294,0,10,3.85,177.72,3,12
3295,0,4,3.85,56.05,6,N/A
3296,0,7,3.85,99.81,8,N/A
3297,0,6,3.85,82.35,1,7
3298,9,16,21.74,99.81,22,N/A
3298,19,32,148.73,316.44,22,33
3299,0,11,3.85,215.40,10,15
3300,0,12,3.85,261.08,5,20
3301,0,8,3.85,120.97,17,N/A
3303,3,9,6.86,82.35,6,11
3304,0,5,3.85,67.94,20,N/A
3304,6,14,12.21,120.97,20,N/A
3304,17,20,101.24,46.25,20,28
3305,0,8,3.85,120.97,1,15
3305,9,17,21.74,120.97,15,23
3305,18,23,122.71,67.94,23,30
3306,0,4,3.85,56.05,4,13
3307,0,3,3.85,46.25,10,N/A
3309,0,4,3.85,56.05,17,N/A
3309,5,11,10.07,82.35,17,N/A
3309,12,17,38.70,67.94,17,22
3312,3,11,6.86,120.97,5,12
3313,3,9,6.86,82.35,24,N/A
3313,12,20,38.70,120.97,24,N/A
3314,3,11,6.86,120.97,4,15
3315,3,12,6.86,146.62,6,19
3315,13,23,46.91,177.72,19,24
3316,0,6,3.85,82.35,3,13
3316,8,14,17.93,82.35,13,16
3317,0,6,3.85,82.35,18,N/A
3317,12,22,38.70,177.72,18,26
3320,0,12,3.85,261.08,6,16
3321,0,4,3.85,56.05,7,N/A
3322,0,7,3.85,99.81,4,8
3323,0,8,3.85,120.97,3,17
3324,4,12,8.31,120.97,11,27
3324,14,22,56.86,120.97,27,N/A
3325,0,7,3.85,99.81,3,10
3326,2,8,5.66,82.35,9,N/A
3327,10,18,26.35,120.97,12,20
3328,0,7,3.85,99.81,1,12
3328,10,16,26.35,82.35,12,17
3331,0,13,3.85,316.44,3,17
3332,0,6,3.85,82.35,2,7
3334,0,7,3.85,99.81,8,N/A
3336,3,7,6.86,56.05,11,N/A
3337,0,5,3.85,67.94,4,12
3339,3,6,6.86,46.25,5,7
3340,0,9,3.85,146.62,9,16
3340,11,19,31.93,120.97,16,22
3342,0,8,3.85,120.97,9,N/A
3346,0,8,3.85,120.97,4,12
3346,11,15,31.93,56.05,12,21
3347,0,12,3.85,261.08,3,15
3348,0,10,3.85,177.72,2,21
3348,11,19,31.93,120.97,21,N/A
3350,0,7,3.85,99.81,22,N/A
3351,0,8,3.85,120.97,1,10
3353,0,8,3.85,120.97,3,9
3354,0,7,3.85,99.81,3,16
3354,8,16,17.93,120.97,16,23
3355,0,8,3.85,120.97,2,11
3357,0,8,3.85,120.97,7,9
3359,0,10,3.85,177.72,2,14
3362,0,10,3.85,177.72,2,11
3363,0,5,3.85,67.94,8,N/A
3364,0,10,3.85,177.72,6,12
3367,3,12,6.86,146.62,39,N/A
3367,18,26,122.71,120.97,39,N/A
3368,0,5,3.85,67.94,21,N/A
3368,6,11,12.21,67.94,21,N/A
3368,12,18,38.70,82.35,21,N/A
3369,1,11,4.67,177.72,4,21
3369,15,24,68.92,146.62,21,28
3370,0,6,3.85,82.35,2,14
3371,0,8,3.85,120.97,1,15
3372,0,8,3.85,120.97,10,N/A
3374,0,8,3.85,120.97,1,17
3375,1,8,4.67,99.81,9,N/A
3376,0,12,3.85,261.08,8,15
3377,0,10,3.85,177.72,4,23
3377,16,21,83.53,67.94,23,N/A
3381,0,8,3.85,120.97,4,9
3382,0,8,3.85,120.97,18,N/A
3383,0,8,3.85,120.97,1,14
3383,11,20,31.93,146.62,14,22
3385,0,8,3.85,120.97,5,9
3386,1,9,4.67,120.97,14,N/A
3386,12,20,38.70,120.97,14,27
3388,0,8,3.85,120.97,4,11
3389,0,7,3.85,99.81,16,N/A
3391,0,6,3.85,82.35,1,7
